-182.788, 78.224, 1.601,  1.765
-182.763, 78.176, 1.602,  1.798
-182.738, 78.129, 1.608,  1.831
-182.712, 78.081, 1.619,  1.864
-182.687, 78.033, 1.633,  1.897
-182.661, 77.984, 1.649,  1.930
-182.636, 77.935, 1.664,  1.963
-182.610, 77.885, 1.677,  1.996
-182.585, 77.835, 1.686,  2.029
-182.559, 77.785, 1.690,  2.062
-182.534, 77.734, 1.692,  2.095
-182.509, 77.684, 1.691,  2.128
-182.484, 77.633, 1.689,  2.161
-182.460, 77.583, 1.687,  2.194
-182.435, 77.532, 1.686,  2.227
-182.411, 77.482, 1.687,  2.260
-182.387, 77.431, 1.691,  2.293
-182.363, 77.380, 1.697,  2.326
-182.339, 77.328, 1.705,  2.359
-182.315, 77.276, 1.714,  2.392
-182.291, 77.224, 1.724,  2.425
-182.268, 77.171, 1.733,  2.458
-182.244, 77.118, 1.741,  2.491
-182.221, 77.065, 1.747,  2.524
-182.198, 77.011, 1.752,  2.557
-182.175, 76.957, 1.755,  2.590
-182.153, 76.903, 1.758,  2.623
-182.130, 76.849, 1.760,  2.656
-182.108, 76.794, 1.763,  2.689
-182.087, 76.740, 1.767,  2.722
-182.065, 76.685, 1.771,  2.755
-182.044, 76.630, 1.776,  2.788
-182.022, 76.574, 1.782,  2.821
-182.002, 76.518, 1.789,  2.854
-181.981, 76.462, 1.796,  2.887
-181.960, 76.405, 1.803,  2.920
-181.940, 76.348, 1.810,  2.953
-181.920, 76.291, 1.816,  2.986
-181.900, 76.233, 1.822,  3.019
-181.881, 76.176, 1.827,  3.052
-181.862, 76.118, 1.832,  3.085
-181.843, 76.059, 1.837,  3.118
-181.824, 76.000, 1.841,  3.151
-181.806, 75.942, 1.846,  3.184
-181.788, 75.882, 1.851,  3.217
-181.770, 75.823, 1.857,  3.250
-181.752, 75.763, 1.863,  3.283
-181.735, 75.703, 1.869,  3.316
-181.718, 75.643, 1.876,  3.349
-181.702, 75.582, 1.882,  3.382
-181.685, 75.521, 1.888,  3.415
-181.669, 75.460, 1.895,  3.448
-181.653, 75.398, 1.901,  3.481
-181.638, 75.336, 1.907,  3.514
-181.622, 75.274, 1.913,  3.547
-181.607, 75.211, 1.919,  3.580
-181.593, 75.149, 1.924,  3.613
-181.579, 75.086, 1.930,  3.646
-181.564, 75.022, 1.936,  3.679
-181.551, 74.959, 1.943,  3.712
-181.537, 74.895, 1.949,  3.745
-181.524, 74.831, 1.955,  3.778
-181.511, 74.767, 1.962,  3.811
-181.499, 74.702, 1.968,  3.844
-181.486, 74.637, 1.975,  3.877
-181.474, 74.572, 1.981,  3.910
-181.463, 74.506, 1.987,  3.943
-181.451, 74.440, 1.994,  3.976
-181.440, 74.374, 2.000,  4.009
-181.429, 74.308, 2.006,  4.042
-181.419, 74.242, 2.012,  4.075
-181.408, 74.175, 2.019,  4.108
-181.398, 74.108, 2.025,  4.141
-181.389, 74.040, 2.032,  4.174
-181.379, 73.973, 2.039,  4.207
-181.370, 73.905, 2.046,  4.240
-181.361, 73.837, 2.052,  4.273
-181.353, 73.768, 2.060,  4.306
-181.344, 73.700, 2.067,  4.339
-181.336, 73.631, 2.073,  4.372
-181.328, 73.562, 2.080,  4.405
-181.320, 73.492, 2.086,  4.438
-181.313, 73.423, 2.092,  4.471
-181.305, 73.353, 2.099,  4.504
-181.298, 73.283, 2.105,  4.537
-181.292, 73.213, 2.112,  4.570
-181.285, 73.142, 2.119,  4.603
-181.279, 73.071, 2.126,  4.636
-181.273, 73.000, 2.134,  4.669
-181.267, 72.929, 2.141,  4.702
-181.262, 72.857, 2.148,  4.735
-181.257, 72.785, 2.155,  4.768
-181.252, 72.713, 2.162,  4.801
-181.247, 72.641, 2.169,  4.834
-181.242, 72.568, 2.176,  4.867
-181.238, 72.496, 2.183,  4.900
-181.234, 72.423, 2.190,  4.933
-181.230, 72.349, 2.197,  4.966
-181.226, 72.276, 2.204,  4.999
-181.222, 72.202, 2.211,  5.032
-181.219, 72.128, 2.218,  5.065
-181.216, 72.054, 2.226,  5.098
-181.213, 71.979, 2.233,  5.131
-181.210, 71.904, 2.240,  5.164
-181.208, 71.829, 2.248,  5.197
-181.205, 71.754, 2.255,  5.230
-181.203, 71.679, 2.262,  5.263
-181.201, 71.603, 2.270,  5.296
-181.199, 71.527, 2.277,  5.329
-181.197, 71.451, 2.284,  5.362
-181.196, 71.374, 2.292,  5.395
-181.195, 71.298, 2.299,  5.428
-181.193, 71.221, 2.306,  5.461
-181.192, 71.143, 2.314,  5.494
-181.191, 71.066, 2.322,  5.527
-181.191, 70.988, 2.329,  5.560
-181.190, 70.910, 2.337,  5.593
-181.190, 70.832, 2.344,  5.626
-181.189, 70.754, 2.352,  5.659
-181.189, 70.675, 2.360,  5.692
-181.189, 70.596, 2.367,  5.725
-181.189, 70.517, 2.375,  5.758
-181.189, 70.437, 2.382,  5.791
-181.189, 70.358, 2.390,  5.824
-181.190, 70.278, 2.397,  5.857
-181.190, 70.198, 2.405,  5.890
-181.191, 70.117, 2.413,  5.923
-181.192, 70.036, 2.421,  5.956
-181.192, 69.955, 2.430,  5.989
-181.193, 69.874, 2.438,  6.022
-181.194, 69.793, 2.446,  6.055
-181.195, 69.711, 2.454,  6.088
-181.197, 69.629, 2.461,  6.121
-181.198, 69.547, 2.469,  6.154
-181.199, 69.464, 2.477,  6.187
-181.201, 69.381, 2.484,  6.220
-181.202, 69.298, 2.492,  6.253
-181.204, 69.215, 2.501,  6.286
-181.205, 69.131, 2.509,  6.319
-181.207, 69.048, 2.517,  6.352
-181.209, 68.963, 2.526,  6.385
-181.210, 68.879, 2.534,  6.418
-181.212, 68.794, 2.542,  6.451
-181.214, 68.709, 2.550,  6.484
-181.216, 68.624, 2.558,  6.517
-181.218, 68.539, 2.567,  6.550
-181.220, 68.453, 2.575,  6.583
-181.222, 68.367, 2.583,  6.616
-181.224, 68.281, 2.592,  6.649
-181.226, 68.194, 2.600,  6.682
-181.229, 68.107, 2.609,  6.715
-181.231, 68.020, 2.617,  6.748
-181.233, 67.932, 2.626,  6.781
-181.235, 67.845, 2.634,  6.814
-181.238, 67.757, 2.643,  6.847
-181.240, 67.669, 2.651,  6.880
-181.242, 67.580, 2.660,  6.913
-181.244, 67.491, 2.668,  6.946
-181.247, 67.402, 2.677,  6.979
-181.249, 67.313, 2.685,  7.012
-181.251, 67.223, 2.694,  7.045
-181.254, 67.133, 2.703,  7.078
-181.256, 67.043, 2.711,  7.111
-181.259, 66.952, 2.720,  7.144
-181.261, 66.861, 2.729,  7.177
-181.263, 66.770, 2.738,  7.210
-181.266, 66.678, 2.748,  7.243
-181.268, 66.587, 2.757,  7.276
-181.271, 66.495, 2.765,  7.309
-181.273, 66.402, 2.774,  7.342
-181.275, 66.310, 2.783,  7.375
-181.278, 66.217, 2.792,  7.408
-181.280, 66.123, 2.801,  7.441
-181.282, 66.030, 2.810,  7.474
-181.285, 65.936, 2.819,  7.507
-181.287, 65.842, 2.828,  7.540
-181.289, 65.747, 2.838,  7.573
-181.291, 65.652, 2.847,  7.606
-181.294, 65.557, 2.856,  7.639
-181.296, 65.462, 2.865,  7.672
-181.298, 65.366, 2.875,  7.705
-181.300, 65.270, 2.884,  7.738
-181.302, 65.174, 2.894,  7.771
-181.305, 65.077, 2.903,  7.804
-181.307, 64.980, 2.912,  7.837
-181.309, 64.883, 2.922,  7.870
-181.311, 64.785, 2.931,  7.903
-181.313, 64.687, 2.941,  7.936
-181.315, 64.589, 2.950,  7.969
-181.317, 64.490, 2.960,  8.002
-181.319, 64.392, 2.970,  8.035
-181.321, 64.292, 2.979,  8.068
-181.323, 64.193, 2.989,  8.101
-181.325, 64.093, 2.999,  8.134
-181.327, 63.993, 3.009,  8.167
-181.329, 63.892, 3.019,  8.200
-181.330, 63.791, 3.029,  8.233
-181.332, 63.690, 3.039,  8.266
-181.334, 63.589, 3.048,  8.299
-181.336, 63.487, 3.058,  8.332
-181.337, 63.385, 3.068,  8.365
-181.339, 63.282, 3.078,  8.398
-181.341, 63.179, 3.088,  8.431
-181.342, 63.076, 3.098,  8.464
-181.344, 62.973, 3.108,  8.497
-181.345, 62.869, 3.118,  8.530
-181.347, 62.765, 3.128,  8.563
-181.348, 62.660, 3.139,  8.596
-181.350, 62.555, 3.149,  8.629
-181.351, 62.450, 3.159,  8.662
-181.353, 62.344, 3.170,  8.695
-181.354, 62.239, 3.180,  8.728
-181.355, 62.132, 3.190,  8.761
-181.357, 62.026, 3.201,  8.794
-181.358, 61.919, 3.211,  8.827
-181.359, 61.811, 3.222,  8.860
-181.360, 61.704, 3.232,  8.893
-181.362, 61.596, 3.243,  8.926
-181.363, 61.487, 3.253,  8.959
-181.364, 61.379, 3.264,  8.992
-181.365, 61.270, 3.275,  9.025
-181.366, 61.160, 3.285,  9.058
-181.367, 61.050, 3.296,  9.091
-181.368, 60.940, 3.306,  9.124
-181.369, 60.830, 3.317,  9.157
-181.370, 60.719, 3.328,  9.190
-181.371, 60.608, 3.339,  9.223
-181.372, 60.496, 3.350,  9.256
-181.373, 60.384, 3.361,  9.289
-181.374, 60.272, 3.372,  9.322
-181.374, 60.159, 3.383,  9.355
-181.375, 60.046, 3.394,  9.388
-181.376, 59.933, 3.405,  9.421
-181.377, 59.819, 3.416,  9.454
-181.377, 59.705, 3.427,  9.487
-181.378, 59.590, 3.438,  9.520
-181.379, 59.476, 3.450,  9.553
-181.379, 59.360, 3.461,  9.586
-181.380, 59.245, 3.472,  9.619
-181.381, 59.129, 3.484,  9.652
-181.381, 59.012, 3.495,  9.685
-181.382, 58.895, 3.507,  9.718
-181.382, 58.778, 3.518,  9.751
-181.383, 58.661, 3.529,  9.784
-181.384, 58.543, 3.540,  9.817
-181.384, 58.424, 3.552,  9.850
-181.385, 58.306, 3.564,  9.883
-181.385, 58.187, 3.576,  9.916
-181.385, 58.067, 3.588,  9.949
-181.386, 57.947, 3.600,  9.982
-181.386, 57.827, 3.612, 10.015
-181.387, 57.706, 3.623, 10.048
-181.387, 57.585, 3.635, 10.081
-181.387, 57.464, 3.647, 10.114
-181.388, 57.342, 3.658, 10.147
-181.388, 57.220, 3.670, 10.180
-181.388, 57.097, 3.682, 10.213
-181.389, 56.974, 3.694, 10.246
-181.389, 56.851, 3.706, 10.279
-181.389, 56.727, 3.719, 10.312
-181.390, 56.602, 3.731, 10.345
-181.390, 56.478, 3.744, 10.378
-181.390, 56.353, 3.756, 10.411
-181.391, 56.227, 3.768, 10.444
-181.391, 56.101, 3.780, 10.477
-181.391, 55.975, 3.793, 10.510
-181.391, 55.848, 3.805, 10.543
-181.391, 55.721, 3.817, 10.576
-181.392, 55.593, 3.830, 10.609
-181.392, 55.465, 3.842, 10.642
-181.392, 55.337, 3.855, 10.675
-181.392, 55.208, 3.868, 10.708
-181.393, 55.079, 3.880, 10.741
-181.393, 54.949, 3.893, 10.774
-181.393, 54.819, 3.906, 10.807
-181.393, 54.689, 3.919, 10.840
-181.393, 54.558, 3.931, 10.873
-181.393, 54.426, 3.944, 10.906
-181.393, 54.295, 3.957, 10.939
-181.394, 54.162, 3.969, 10.972
-181.394, 54.030, 3.982, 11.005
-181.394, 53.897, 3.995, 11.038
-181.394, 53.763, 4.008, 11.071
-181.394, 53.629, 4.021, 11.104
-181.394, 53.495, 4.034, 11.137
-181.394, 53.360, 4.047, 11.170
-181.395, 53.225, 4.061, 11.203
-181.395, 53.089, 4.074, 11.236
-181.395, 52.953, 4.088, 11.269
-181.395, 52.816, 4.101, 11.302
-181.395, 52.679, 4.114, 11.335
-181.395, 52.542, 4.128, 11.368
-181.395, 52.404, 4.141, 11.401
-181.395, 52.266, 4.154, 11.434
-181.395, 52.127, 4.168, 11.467
-181.395, 51.988, 4.182, 11.500
-181.395, 51.848, 4.195, 11.533
-181.395, 51.708, 4.208, 11.566
-181.396, 51.567, 4.222, 11.599
-181.396, 51.426, 4.236, 11.632
-181.396, 51.284, 4.250, 11.665
-181.396, 51.142, 4.263, 11.698
-181.396, 51.000, 4.277, 11.731
-181.396, 50.857, 4.291, 11.764
-181.396, 50.714, 4.305, 11.797
-181.396, 50.570, 4.319, 11.830
-181.396, 50.425, 4.333, 11.863
-181.396, 50.281, 4.348, 11.896
-181.396, 50.135, 4.362, 11.929
-181.396, 49.990, 4.376, 11.962
-181.396, 49.843, 4.390, 11.995
-181.396, 49.697, 4.404, 12.028
-181.396, 49.550, 4.419, 12.061
-181.396, 49.402, 4.433, 12.094
-181.396, 49.254, 4.448, 12.127
-181.396, 49.105, 4.462, 12.160
-181.396, 48.956, 4.477, 12.193
-181.396, 48.806, 4.492, 12.226
-181.396, 48.656, 4.507, 12.259
-181.396, 48.506, 4.522, 12.292
-181.396, 48.355, 4.536, 12.325
-181.396, 48.203, 4.551, 12.358
-181.396, 48.051, 4.566, 12.391
-181.396, 47.898, 4.580, 12.424
-181.396, 47.745, 4.595, 12.457
-181.396, 47.592, 4.610, 12.490
-181.396, 47.438, 4.625, 12.523
-181.396, 47.283, 4.640, 12.556
-181.396, 47.128, 4.655, 12.589
-181.396, 46.973, 4.670, 12.622
-181.396, 46.817, 4.686, 12.655
-181.396, 46.660, 4.701, 12.688
-181.396, 46.503, 4.717, 12.721
-181.396, 46.345, 4.732, 12.754
-181.396, 46.187, 4.747, 12.787
-181.396, 46.028, 4.763, 12.820
-181.396, 45.869, 4.778, 12.853
-181.395, 45.710, 4.794, 12.886
-181.395, 45.549, 4.810, 12.919
-181.395, 45.389, 4.825, 12.952
-181.395, 45.228, 4.841, 12.985
-181.395, 45.066, 4.857, 13.018
-181.395, 44.903, 4.873, 13.051
-181.395, 44.741, 4.889, 13.084
-181.395, 44.577, 4.905, 13.117
-181.395, 44.413, 4.921, 13.150
-181.395, 44.249, 4.936, 13.183
-181.395, 44.084, 4.953, 13.216
-181.395, 43.918, 4.969, 13.249
-181.395, 43.752, 4.985, 13.282
-181.395, 43.586, 5.001, 13.315
-181.395, 43.419, 5.018, 13.348
-181.394, 43.251, 5.034, 13.381
-181.394, 43.083, 5.050, 13.414
-181.394, 42.914, 5.067, 13.447
-181.394, 42.745, 5.083, 13.480
-181.394, 42.575, 5.098, 13.513
-181.394, 42.405, 5.109, 13.546
-181.394, 42.234, 5.106, 13.579
-181.394, 42.065, 5.093, 13.612
-181.394, 41.895, 5.083, 13.645
-181.394, 41.726, 5.083, 13.678
-181.393, 41.557, 5.094, 13.711
-181.393, 41.386, 5.119, 13.744
-181.393, 41.214, 5.157, 13.777
-181.393, 41.041, 5.207, 13.810
-181.393, 40.866, 5.265, 13.843
-181.393, 40.688, 5.325, 13.876
-181.393, 40.509, 5.377, 13.909
-181.393, 40.329, 5.416, 13.942
-181.393, 40.147, 5.438, 13.975
-181.392, 39.966, 5.445, 14.008
-181.392, 39.785, 5.438, 14.041
-181.392, 39.604, 5.423, 14.074
-181.392, 39.424, 5.404, 14.107
-181.392, 39.245, 5.385, 14.140
-181.392, 39.066, 5.372, 14.173
-181.392, 38.887, 5.367, 14.206
-181.392, 38.708, 5.374, 14.239
-181.391, 38.529, 5.395, 14.272
-181.391, 38.348, 5.430, 14.305
-181.391, 38.165, 5.478, 14.338
-181.391, 37.981, 5.537, 14.371
-181.391, 37.794, 5.599, 14.404
-181.391, 37.606, 5.658, 14.437
-181.391, 37.416, 5.703, 14.470
-181.391, 37.225, 5.731, 14.503
-181.391, 37.033, 5.741, 14.536
-181.390, 36.842, 5.735, 14.569
-181.390, 36.652, 5.719, 14.602
-181.390, 36.462, 5.698, 14.635
-181.390, 36.273, 5.678, 14.668
-181.390, 36.084, 5.663, 14.701
-181.390, 35.896, 5.657, 14.734
-181.389, 35.707, 5.664, 14.767
-181.389, 35.518, 5.686, 14.800
-181.389, 35.327, 5.724, 14.833
-181.389, 35.135, 5.777, 14.866
-181.389, 34.940, 5.841, 14.899
-181.389, 34.743, 5.911, 14.932
-181.389, 34.544, 5.975, 14.965
-181.388, 34.343, 6.025, 14.998
-181.388, 34.141, 6.051, 15.031
-181.388, 33.940, 6.054, 15.064
-181.388, 33.738, 6.040, 15.097
-181.388, 33.538, 6.015, 15.130
-181.388, 33.338, 5.986, 15.163
-181.387, 33.140, 5.960, 15.196
-181.387, 32.942, 5.943, 15.229
-181.387, 32.744, 5.940, 15.262
-181.387, 32.546, 5.953, 15.295
-181.387, 32.347, 5.986, 15.328
-181.387, 32.146, 6.036, 15.361
-181.386, 31.942, 6.105, 15.394
-181.386, 31.736, 6.189, 15.427
-181.386, 31.527, 6.277, 15.460
-181.386, 31.315, 6.349, 15.493
-181.386, 31.102, 6.393, 15.526
-181.385, 30.888, 6.403, 15.559
-181.385, 30.676, 6.383, 15.592
-181.385, 30.464, 6.344, 15.625
-181.385, 30.255, 6.296, 15.658
-181.385, 30.046, 6.249, 15.691
-181.384, 29.840, 6.214, 15.724
-181.384, 29.633, 6.196, 15.757
-181.384, 29.427, 6.200, 15.790
-181.384, 29.220, 6.222, 15.823
-181.384, 29.011, 6.263, 15.856
-181.383, 28.800, 6.323, 15.889
-181.383, 28.587, 6.406, 15.922
-181.383, 28.370, 6.506, 15.955
-181.383, 28.150, 6.603, 15.988
-181.382, 27.927, 6.684, 16.021
-181.382, 27.703, 6.739, 16.054
-181.382, 27.477, 6.758, 16.087
-181.382, 27.253, 6.742, 16.120
-181.381, 27.029, 6.701, 16.153
-181.381, 26.808, 6.647, 16.186
-181.381, 26.589, 6.593, 16.219
-181.380, 26.370, 6.551, 16.252
-181.380, 26.153, 6.530, 16.285
-181.380, 25.936, 6.530, 16.318
-181.380, 25.717, 6.549, 16.351
-181.379, 25.498, 6.586, 16.384
-181.379, 25.277, 6.643, 16.417
-181.379, 25.053, 6.721, 16.450
-181.379, 24.826, 6.810, 16.483
-181.378, 24.596, 6.904, 16.516
-181.378, 24.363, 6.990, 16.549
-181.378, 24.128, 7.057, 16.582
-181.377, 23.891, 7.097, 16.615
-181.377, 23.654, 7.105, 16.648
-181.377, 23.418, 7.085, 16.681
-181.376, 23.184, 7.046, 16.714
-181.376, 22.951, 6.999, 16.747
-181.376, 22.719, 6.957, 16.780
-181.375, 22.488, 6.932, 16.813
-181.375, 22.258, 6.932, 16.846
-181.375, 22.026, 6.956, 16.879
-181.374, 21.793, 6.998, 16.912
-181.374, 21.558, 7.055, 16.945
-181.374, 21.321, 7.124, 16.978
-181.373, 21.081, 7.201, 17.011
-181.373, 20.838, 7.278, 17.044
-181.372, 20.594, 7.345, 17.077
-181.372, 20.347, 7.397, 17.110
-181.372, 20.100, 7.426, 17.143
-181.371, 19.852, 7.433, 17.176
-181.371, 19.605, 7.420, 17.209
-181.371, 19.358, 7.396, 17.242
-181.370, 19.113, 7.369, 17.275
-181.370, 18.868, 7.350, 17.308
-181.369, 18.624, 7.346, 17.341
-181.369, 18.379, 7.362, 17.374
-181.368, 18.133, 7.398, 17.407
-181.368, 17.885, 7.448, 17.440
-181.368, 17.634, 7.509, 17.473
-181.367, 17.382, 7.577, 17.506
-181.367, 17.127, 7.642, 17.539
-181.366, 16.871, 7.700, 17.572
-181.366, 16.613, 7.743, 17.605
-181.365, 16.354, 7.769, 17.638
-181.365, 16.095, 7.777, 17.671
-181.364, 15.836, 7.771, 17.704
-181.364, 15.578, 7.757, 17.737
-181.363, 15.320, 7.744, 17.770
-181.363, 15.062, 7.737, 17.803
-181.362, 14.804, 7.744, 17.836
-181.362, 14.546, 7.767, 17.869
-181.361, 14.286, 7.806, 17.902
-181.361, 14.024, 7.858, 17.935
-181.360, 13.761, 7.917, 17.968
-181.360, 13.495, 7.977, 18.001
-181.359, 13.227, 8.034, 18.034
-181.359, 12.958, 8.081, 18.067
-181.358, 12.688, 8.115, 18.100
-181.358, 12.417, 8.134, 18.133
-181.357, 12.145, 8.141, 18.166
-181.357, 11.874, 8.138, 18.199
-181.356, 11.603, 8.132, 18.232
-181.355, 11.333, 8.129, 18.265
-181.355, 11.062, 8.135, 18.298
-181.354, 10.790, 8.153, 18.331
-181.354, 10.518, 8.184, 18.364
-181.353, 10.244, 8.227, 18.397
-181.353, 9.968, 8.278, 18.430
-181.352, 9.691, 8.333, 18.463
-181.351, 9.411, 8.388, 18.496
-181.351, 9.130, 8.437, 18.529
-181.350, 8.848, 8.477, 18.562
-181.349, 8.564, 8.506, 18.595
-181.349, 8.280, 8.523, 18.628
-181.348, 7.996, 8.531, 18.661
-181.347, 7.712, 8.534, 18.694
-181.347, 7.428, 8.536, 18.727
-181.346, 7.143, 8.542, 18.760
-181.345, 6.858, 8.556, 18.793
-181.345, 6.573, 8.580, 18.826
-181.344, 6.286, 8.615, 18.859
-181.343, 5.997, 8.660, 18.892
-181.343, 5.707, 8.710, 18.925
-181.342, 5.415, 8.762, 18.958
-181.341, 5.122, 8.813, 18.991
-181.340, 4.827, 8.858, 19.024
-181.340, 4.530, 8.895, 19.057
-181.339, 4.233, 8.922, 19.090
-181.338, 3.935, 8.941, 19.123
-181.337, 3.637, 8.952, 19.156
-181.337, 3.339, 8.959, 19.189
-181.336, 3.040, 8.967, 19.222
-181.335, 2.741, 8.978, 19.255
-181.334, 2.442, 8.998, 19.288
-181.334, 2.141, 9.026, 19.321
-181.333, 1.839, 9.063, 19.354
-181.332, 1.536, 9.108, 19.387
-181.331, 1.231, 9.157, 19.420
-181.330, 0.924, 9.208, 19.453
-181.330, 0.616, 9.257, 19.486
-181.329, 0.306, 9.301, 19.519
-181.328, -0.005, 9.337, 19.552
-181.327, -0.317, 9.365, 19.585
-181.326, -0.630, 9.385, 19.618
-181.325, -0.943, 9.399, 19.651
-181.324, -1.256, 9.410, 19.684
-181.323, -1.570, 9.422, 19.717
-181.323, -1.884, 9.438, 19.750
-181.322, -2.199, 9.461, 19.783
-181.321, -2.515, 9.492, 19.816
-181.320, -2.833, 9.531, 19.849
-181.319, -3.152, 9.576, 19.882
-181.318, -3.472, 9.625, 19.915
-181.317, -3.795, 9.675, 19.948
-181.316, -4.118, 9.723, 19.981
-181.315, -4.444, 9.766, 20.014
-181.314, -4.770, 9.803, 20.047
-181.313, -5.098, 9.832, 20.080
-181.312, -5.426, 9.855, 20.113
-181.311, -5.755, 9.872, 20.146
-181.310, -6.084, 9.887, 20.179
-181.309, -6.414, 9.903, 20.212
-181.308, -6.744, 9.922, 20.245
-181.307, -7.076, 9.947, 20.278
-181.306, -7.408, 9.979, 20.311
-181.305, -7.742, 10.018, 20.344
-181.304, -8.077, 10.063, 20.377
-181.303, -8.414, 10.112, 20.410
-181.302, -8.752, 10.162, 20.443
-181.301, -9.092, 10.211, 20.476
-181.299, -9.434, 10.256, 20.509
-181.298, -9.777, 10.295, 20.542
-181.297, -10.121, 10.327, 20.575
-181.296, -10.466, 10.353, 20.608
-181.295, -10.811, 10.374, 20.641
-181.294, -11.157, 10.392, 20.674
-181.293, -11.504, 10.410, 20.707
-181.291, -11.851, 10.430, 20.740
-181.290, -12.200, 10.456, 20.773
-181.289, -12.549, 10.489, 20.806
-181.288, -12.900, 10.528, 20.839
-181.287, -13.252, 10.573, 20.872
-181.285, -13.605, 10.623, 20.905
-181.284, -13.961, 10.674, 20.938
-181.283, -14.318, 10.724, 20.971
-181.282, -14.677, 10.771, 21.004
-181.280, -15.037, 10.813, 21.037
-181.279, -15.399, 10.849, 21.070
-181.278, -15.761, 10.879, 21.103
-181.277, -16.124, 10.903, 21.136
-181.275, -16.488, 10.924, 21.169
-181.274, -16.852, 10.944, 21.202
-181.273, -17.218, 10.966, 21.235
-181.271, -17.584, 10.992, 21.268
-181.270, -17.951, 11.024, 21.301
-181.268, -18.319, 11.063, 21.334
-181.267, -18.689, 11.108, 21.367
-181.266, -19.061, 11.158, 21.400
-181.264, -19.434, 11.210, 21.433
-181.263, -19.809, 11.262, 21.466
-181.261, -20.186, 11.313, 21.499
-181.260, -20.565, 11.359, 21.532
-181.259, -20.944, 11.399, 21.565
-181.257, -21.325, 11.434, 21.598
-181.256, -21.707, 11.462, 21.631
-181.254, -22.089, 11.486, 21.664
-181.253, -22.473, 11.507, 21.697
-181.251, -22.857, 11.530, 21.730
-181.250, -23.242, 11.555, 21.763
-181.248, -23.627, 11.586, 21.796
-181.247, -24.015, 11.624, 21.829
-181.245, -24.403, 11.668, 21.862
-181.243, -24.793, 11.718, 21.895
-181.242, -25.186, 11.772, 21.928
-181.240, -25.580, 11.828, 21.961
-181.239, -25.975, 11.883, 21.994
-181.237, -26.373, 11.934, 22.027
-181.235, -26.772, 11.981, 22.060
-181.234, -27.172, 12.020, 22.093
-181.232, -27.574, 12.053, 22.126
-181.230, -27.976, 12.081, 22.159
-181.229, -28.379, 12.104, 22.192
-181.227, -28.783, 12.126, 22.225
-181.225, -29.188, 12.151, 22.258
-181.223, -29.594, 12.179, 22.291
-181.222, -30.000, 12.214, 22.324
-181.220, -30.408, 12.256, 22.357
-181.218, -30.818, 12.304, 22.390
-181.216, -31.230, 12.358, 22.423
-181.215, -31.643, 12.415, 22.456
-181.213, -32.059, 12.474, 22.489
-181.211, -32.476, 12.532, 22.522
-181.209, -32.896, 12.586, 22.555
-181.207, -33.316, 12.634, 22.588
-181.205, -33.739, 12.676, 22.621
-181.204, -34.162, 12.710, 22.654
-181.202, -34.586, 12.739, 22.687
-181.200, -35.011, 12.763, 22.720
-181.198, -35.437, 12.786, 22.753
-181.196, -35.864, 12.811, 22.786
-181.194, -36.292, 12.841, 22.819
-181.192, -36.720, 12.878, 22.852
-181.190, -37.151, 12.920, 22.885
-181.188, -37.583, 12.969, 22.918
-181.186, -38.016, 13.022, 22.951
-181.184, -38.452, 13.080, 22.984
-181.182, -38.890, 13.141, 23.017
-181.180, -39.330, 13.203, 23.050
